game_pk,home_team,away_team,home_prob,away_prob,predicted_edge,predicted_home_runs,predicted_away_runs,timestamp
822822,Toronto Blue Jays,Los Angeles Angels,0.48828125000000006,0.51171875,0.023437499999999944,2.7601453851306084,5.470861056359825,BACKTEST_INIT
822823,Toronto Blue Jays,Boston Red Sox,0.4787234042553192,0.5212765957446808,0.0425531914893616,2.2671434787738,5.182104948913261,BACKTEST_INIT
822824,Toronto Blue Jays,Cleveland Guardians,0.57847533632287,0.42152466367713004,0.15695067264573992,4.893995511756111,4.0082550475861245,BACKTEST_INIT
822825,Toronto Blue Jays,Boston Red Sox,0.483695652173913,0.5163043478260869,0.03260869565217389,3.445250923471821,5.267921985354633,BACKTEST_INIT
822826,Toronto Blue Jays,Cleveland Guardians,0.48502994011976047,0.5149700598802396,0.02994011976047911,4.9603198661404795,6.120643996857208,BACKTEST_INIT
822827,Toronto Blue Jays,Cleveland Guardians,0.5885167464114832,0.4114832535885168,0.17703349282296643,4.413469516536163,2.4213157810290493,BACKTEST_INIT
822828,Toronto Blue Jays,Minnesota Twins,0.4807692307692308,0.5192307692307692,0.03846153846153838,5.108290069608436,6.579679301547666,BACKTEST_INIT
822829,Toronto Blue Jays,Minnesota Twins,0.4339622641509434,0.5660377358490566,0.13207547169811318,1.9016729877206955,2.696475041037524,BACKTEST_INIT
822830,Toronto Blue Jays,Minnesota Twins,0.6370339220633585,0.3629660779366415,0.27406784412671703,7.980594641475175,3.0217518020853644,BACKTEST_INIT
822831,Toronto Blue Jays,Los Angeles Dodgers,0.25,0.75,0.5,2.337444861140985,9.65576965232559,BACKTEST_INIT
822832,Toronto Blue Jays,Los Angeles Dodgers,0.43333333333333335,0.5666666666666667,0.1333333333333333,2.1352642075188495,5.221196347225417,BACKTEST_INIT
822833,Toronto Blue Jays,Los Angeles Dodgers,0.46511627906976744,0.5348837209302326,0.06976744186046518,2.259449647584366,3.083506444190165,BACKTEST_INIT
822834,Toronto Blue Jays,Colorado Rockies,0.72198,0.27802,0.44395999999999997,4.226232048207496,2.6114274864535494,BACKTEST_INIT
822835,Toronto Blue Jays,Colorado Rockies,0.6274666666666666,0.3725333333333334,0.25493333333333323,4.260456623599465,1.1008195037758317,BACKTEST_INIT
822836,Toronto Blue Jays,Colorado Rockies,0.5263157894736842,0.4736842105263158,0.05263157894736836,4.52900956664967,9.321229160036822,BACKTEST_INIT
822837,Toronto Blue Jays,Athletics,0.67712,0.32288,0.35424000000000005,8.6691560000946,6.757435975780526,BACKTEST_INIT
822838,Toronto Blue Jays,Athletics,0.59802,0.40198,0.19604,3.2318088347109124,2.6715438442619837,BACKTEST_INIT
822839,Toronto Blue Jays,Athletics,0.5301,0.4699,0.06020000000000003,4.301643863956899,4.133297347991809,BACKTEST_INIT
822848,Texas Rangers,Tampa Bay Rays,0.5050167224080266,0.49498327759197336,0.010033444816053283,3.539390739011611,5.782663964226004,BACKTEST_INIT
